ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),activity,subject
-0.045066667,0.0082,-0.046533333,0.066,STANDING,5
-0.01435,0.005166667,-0.00075,0.026166667,STANDING,5
-0.0139,0.0019,0.016625,0.02575,STANDING,5
-0.032675,-0.0141,-0.00155,0.039,STANDING,5
-0.004325,-0.03935,-0.0244,0.04925,STANDING,5
0.049325,-0.011375,-0.027825,0.06075,STANDING,5
0.03505,0.028075,-0.0312,0.059,STANDING,5
-0.034775,0.03225,-0.040575,0.06525,STANDING,5
-0.085775,0.004225,-0.05745,0.10375,STANDING,5
-0.09305,0.01795,-0.061725,0.11375,STANDING,5
-0.04635,0.016,-0.05265,0.073,STANDING,5
-0.033825,0.001875,-0.026625,0.04475,STANDING,5
-0.039075,0.00425,-0.01605,0.044,STANDING,5
-0.02988,0.02428,-0.00286,0.0392,STANDING,5
-0.004333333,0.013566667,0.015466667,0.025666667,STANDING,5
0.013575,0.0017,0.043,0.0455,STANDING,5
0.02194,0.0059,0.0404,0.0482,STANDING,5
0.010925,0.016425,-0.023675,0.03475,STANDING,5
-0.000775,-0.000725,-0.0483,0.05,STANDING,5
-0.012966667,-0.022633333,-0.045866667,0.053333333,STANDING,5
-0.038066667,0.001366667,-0.0218,0.045333333,STANDING,5
-0.042083333,0.0204,-0.037716667,0.061333333,STANDING,5
-0.012675,0.0174,-0.0149,0.03,STANDING,5
-0.00025,0.00665,0.016575,0.0205,STANDING,5
0.003466667,-0.020933333,0.005533333,0.023333333,STANDING,5
-0.017275,-0.005325,-0.02725,0.0365,STANDING,5
-0.055,0.018475,-0.022775,0.06275,STANDING,5
-0.080925,0.029575,-0.00045,0.086,STANDING,5
-0.049725,0.0014,0.00155,0.05175,STANDING,5
0.021,-0.02215,0.024175,0.04525,STANDING,5
0.06575,-0.00825,0.0085,0.069,STANDING,5
-0.01902,0.02338,-0.032,0.0536,STANDING,5
